GPS;250520;125934;N6324.4595;E01028.6611;153.2;0.00;183.4;0.91;10;41.4
GPS;250520;125935;N6324.4595;E01028.6611;153.2;0.01;32.78;0.91;10;41.4
GPS;250520;125936;N6324.4595;E01028.6611;153.2;0.01;2.88;0.91;10;41.4
GPS;250520;125937;N6324.4595;E01028.6611;153.2;0.00;149.0;0.91;10;41.4
GPS;250520;125938;N6324.4595;E01028.6611;153.2;0.01;267.1;0.91;10;41.4
GPS;250520;125939;N6324.4595;E01028.6611;153.2;0.02;193.1;0.91;10;41.4
GPS;250520;125940;N6324.4595;E01028.6611;153.2;0.00;254.5;0.91;10;41.4
GPS;250520;125941;N6324.4595;E01028.6611;153.2;0.00;356.0;0.91;10;41.4
GPS;250520;125942;N6324.4595;E01028.6611;153.2;0.00;153.3;0.91;10;41.4
GPS;250520;125943;N6324.4595;E01028.6611;153.2;0.00;322.9;0.91;10;41.4
GPS;250520;125944;N6324.4595;E01028.6611;153.2;0.00;271.4;0.91;10;41.4
GPS;250520;125945;N6324.4595;E01028.6611;153.2;0.01;191.1;0.91;10;41.4
GPS;250520;125946;N6324.4595;E01028.6611;153.2;0.00;314.3;0.91;10;41.4
GPS;250520;125947;N6324.4595;E01028.6611;153.2;0.01;316.2;0.91;10;41.4
GPS;250520;125948;N6324.4595;E01028.6611;153.2;0.02;202.5;0.91;10;41.4
GPS;250520;125949;N6324.4595;E01028.6611;153.2;0.02;10.43;0.91;10;41.4
GPS;250520;125950;N6324.4595;E01028.6611;153.2;0.02;205.7;0.91;10;41.4
GPS;250520;125951;N6324.4595;E01028.6611;153.2;0.02;13.38;0.91;10;41.4
GPS;250520;125952;N6324.4595;E01028.6611;153.2;0.00;226.8;0.91;10;41.4
GPS;250520;125953;N6324.4595;E01028.6611;153.2;0.01;345.1;0.91;10;41.4
GPS;250520;125954;N6324.4595;E01028.6611;153.2;0.02;183.2;0.91;10;41.4
GPS;250520;125955;N6324.4595;E01028.6611;153.2;0.01;324.9;0.91;10;41.4
GPS;250520;125956;N6324.4595;E01028.6611;153.2;0.01;198.7;0.91;10;41.4
GPS;250520;125957;N6324.4595;E01028.6611;153.2;0.01;51.60;0.91;10;41.4
GPS;250520;125958;N6324.4595;E01028.6611;153.2;0.01;290.2;0.91;10;41.4
GPS;250520;125959;N6324.4595;E01028.6611;153.3;0.01;159.4;0.91;10;41.4
GPS;250520;130000;N6324.4595;E01028.6611;153.3;0.02;23.24;0.91;10;41.4
GPS;250520;130001;N6324.4595;E01028.6611;153.3;0.03;217.5;0.91;10;41.4
GPS;250520;130002;N6324.4595;E01028.6611;153.3;0.00;303.2;0.91;10;41.4
GPS;250520;130003;N6324.4595;E01028.6611;153.3;0.00;255.5;0.91;10;41.4
GPS;250520;130004;N6324.4595;E01028.6611;153.3;0.01;203.2;0.91;10;41.4
GPS;250520;130005;N6324.4595;E01028.6611;153.3;0.01;7.46;0.91;10;41.4
GPS;250520;130006;N6324.4595;E01028.6611;153.3;0.01;226.2;0.91;10;41.4
GPS;250520;130007;N6324.4595;E01028.6611;153.3;0.03;40.91;0.91;10;41.4
GPS;250520;130008;N6324.4595;E01028.6611;153.3;0.04;202.6;0.91;10;41.4
GPS;250520;130009;N6324.4595;E01028.6611;153.3;0.02;184.0;0.91;10;41.4
GPS;250520;130010;N6324.4595;E01028.6611;153.3;0.01;331.4;0.91;10;41.4
GPS;250520;130011;N6324.4595;E01028.6611;153.3;0.01;55.28;0.91;10;41.4
GPS;250520;130012;N6324.4595;E01028.6611;153.3;0.02;9.54;0.91;10;41.4
GPS;250520;130013;N6324.4595;E01028.6611;153.3;0.05;30.03;0.91;10;41.4
