GPS;250520;154359;N6324.5153;E01028.5920;254.5;8.95;357.6;0.91;12;41.4
GPS;250520;154400;N6324.5172;E01028.5918;254.5;4.79;355.9;0.91;12;41.4
GPS;250520;154401;N6324.5179;E01028.5921;254.4;0.16;355.9;0.91;12;41.4
GPS;250520;154402;N6324.5179;E01028.5933;254.2;5.99;101.6;0.91;12;41.4
GPS;250520;154403;N6324.5174;E01028.5983;254.4;9.69;99.41;0.91;12;41.4
GPS;250520;154404;N6324.5170;E01028.6045;255.2;10.21;98.84;0.91;12;41.4
GPS;250520;154405;N6324.5166;E01028.6109;255.2;9.96;94.77;0.92;12;41.4
GPS;250520;154406;N6324.5166;E01028.6177;255.3;9.79;94.16;0.92;12;41.4
GPS;250520;154407;N6324.5162;E01028.6241;255.6;9.75;94.35;0.91;12;41.4
TAG;141;499;63;64;38,34,38,38,38,38,34,34,38,38,38,38,34,38,42,38,38,42,38,38,38,38,38,38,34,38,38,38,38,38,42,42,38,38,38,38,42,38,38,38,38,34,38,38,38,34,34,34,38,42,42,42,34,38,38,38,34,38,38,38,38,38,42,0;-79,-80,-80,-80,-80,-80,-79,-80,-80,-80,-80,-79,-80,-79,-79,-80,-79,-79,-80,-81,-80,-80,-80,-80,-80,-79,-79,-78,-78,-79,-79,-79,-79,-79,-79,-80,-79,-79,-79,-80,-80,-80,-80,-80,-80,-80,-80,-80,-79,-80,-80,-80,-80,-80,-80,-80,-79,-80,-79,-79,-79,-79,-80,0
GPS;250520;154408;N6324.5159;E01028.6304;256.0;9.71;95.29;0.91;12;41.4
GPS;250520;154409;N6324.5156;E01028.6364;256.4;9.72;95.26;0.92;12;41.4
TAG;141;635;64;64;38,38,38,42,38,34,38,38,34,34,34,38,38,42,42,38,38,38,38,42,34,38,42,38,34,34,34,38,34,38,34,38,38,38,38,38,38,38,42,34,38,42,38,38,42,38,38,38,38,34,42,38,38,38,38,34,34,38,38,34,34,42,38,38;-80,-80,-80,-80,-80,-80,-80,-79,-79,-79,-79,-78,-79,-78,-79,-79,-79,-78,-79,-79,-80,-79,-80,-80,-80,-80,-80,-80,-81,-81,-80,-79,-79,-79,-79,-79,-79,-78,-78,-79,-78,-78,-78,-78,-80,-79,-80,-79,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-79,-79,-79,-79
GPS;250520;154410;N6324.5153;E01028.6423;256.5;9.70;95.96;0.91;12;41.4
GPS;250520;154411;N6324.5150;E01028.6482;256.5;9.66;96.10;0.91;12;41.4
GPS;250520;154412;N6324.5146;E01028.6540;256.4;9.65;96.44;0.92;12;41.4
GPS;250520;154413;N6324.5143;E01028.6598;256.4;9.66;96.12;0.91;12;41.4
GPS;250520;154414;N6324.5138;E01028.6658;256.0;9.70;96.14;0.92;12;41.4
GPS;250520;154415;N6324.5134;E01028.6717;255.8;9.71;95.43;0.91;12;41.4
GPS;250520;154416;N6324.5128;E01028.6776;255.5;9.70;97.21;0.92;12;41.4
GPS;250520;154417;N6324.5125;E01028.6833;255.3;9.24;98.38;0.92;12;41.4
GPS;250520;154418;N6324.5122;E01028.6890;255.1;9.30;97.97;0.92;12;41.4
GPS;250520;154419;N6324.5119;E01028.6947;255.1;9.52;97.00;0.91;12;41.4
TAG;141;531;64;64;34,38,38,42,34,38,38,38,42,38,42,38,42,38,34,34,34,38,42,42,38,38,42,38,38,42,38,42,38,42,42,34,38,38,42,38,38,38,38,42,42,34,34,38,38,34,34,34,38,38,38,38,38,38,38,38,38,42,38,38,38,38,38,34;-79,-78,-78,-79,-78,-78,-78,-78,-78,-78,-78,-79,-80,-80,-80,-80,-79,-79,-78,-78,-78,-78,-78,-77,-78,-78,-78,-78,-78,-78,-79,-78,-78,-78,-78,-79,-78,-78,-78,-78,-79,-79,-79,-79,-79,-79,-79,-80,-80,-80,-80,-76,-80,-79,-79,-79,-78,-78,-78,-78,-78,-78,-78,-78
GPS;250520;154420;N6324.5115;E01028.7005;255.0;9.56;97.15;0.92;12;41.4
GPS;250520;154421;N6324.5113;E01028.7064;254.9;9.53;96.04;0.92;12;41.4
GPS;250520;154422;N6324.5110;E01028.7119;254.9;8.56;95.06;0.92;12;41.4
GPS;250520;154423;N6324.5109;E01028.7159;254.9;4.68;89.67;0.92;12;41.4
GPS;250520;154424;N6324.5108;E01028.7178;254.9;0.19;89.67;0.92;12;41.4
GPS;250520;154425;N6324.5102;E01028.7182;254.9;4.36;181.8;0.84;12;41.4
GPS;250520;154426;N6324.5083;E01028.7174;255.1;8.30;191.2;0.91;12;41.4
GPS;250520;154427;N6324.5058;E01028.7162;255.4;9.76;189.2;0.84;12;41.4
GPS;250520;154428;N6324.5030;E01028.7152;255.6;9.79;185.3;0.92;12;41.4
GPS;250520;154429;N6324.5002;E01028.7145;255.6;9.78;184.1;0.92;12;41.4
GPS;250520;154430;N6324.4975;E01028.7139;255.6;9.73;184.3;0.92;12;41.4
TAG;141;526;64;64;38,38,34,38,38,38,34,38,38,34,34,34,38,34,34,38,38,34,38,38,34,38,38,34,38,38,34,34,38,38,34,38,38,38,38,38,34,34,34,38,38,34,34,34,34,38,34,34,38,38,38,34,34,34,34,38,34,38,34,38,30,34,34,34;-76,-76,-76,-75,-76,-76,-76,-75,-76,-76,-76,-76,-76,-77,-76,-75,-76,-76,-76,-75,-76,-76,-76,-76,-76,-76,-76,-76,-75,-76,-76,-76,-76,-76,-77,-76,-77,-76,-77,-77,-78,-77,-77,-77,-77,-77,-77,-77,-76,-77,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-77,-76,-76,-76
GPS;250520;154431;N6324.4948;E01028.7131;255.6;9.40;185.7;0.92;12;41.4
GPS;250520;154432;N6324.4922;E01028.7123;255.6;9.38;187.5;0.92;12;41.4
GPS;250520;154433;N6324.4896;E01028.7113;255.4;9.40;188.2;0.91;12;41.4
GPS;250520;154434;N6324.4870;E01028.7103;255.3;9.42;188.5;0.92;12;41.4
GPS;250520;154435;N6324.4845;E01028.7093;255.1;9.47;188.8;0.92;12;41.4
TAG;141;894;64;64;34,34,38,34,30,34,34,34,34,34,34,34,38,30,30,30,38,34,34,30,34,38,30,30,30,34,34,34,34,38,38,34,38,34,38,34,34,34,34,34,38,30,30,30,34,30,30,34,30,30,38,34,38,34,38,34,34,34,34,34,34,38,34,34;-78,-78,-77,-77,-76,-77,-77,-75,-78,-77,-77,-77,-77,-76,-77,-77,-77,-77,-77,-75,-77,-77,-78,-78,-80,-79,-77,-78,-78,-77,-77,-78,-76,-77,-77,-77,-78,-77,-77,-78,-78,-79,-80,-78,-78,-77,-79,-78,-76,-79,-78,-79,-78,-77,-78,-77,-77,-77,-77,-78,-77,-77,-77,-78
GPS;250520;154437;N6324.4793;E01028.7068;254.9;9.57;187.4;0.92;12;41.4
GPS;250520;154438;N6324.4767;E01028.7056;254.9;9.59;187.9;0.92;12;41.4
GPS;250520;154439;N6324.4740;E01028.7046;254.8;9.60;186.6;0.92;12;41.4
GPS;250520;154440;N6324.4713;E01028.7037;254.7;9.64;186.8;0.92;12;41.4
GPS;250520;154441;N6324.4686;E01028.7030;254.8;9.64;186.9;0.92;12;41.4
GPS;250520;154442;N6324.4657;E01028.7023;254.9;9.63;186.5;0.92;12;41.4
TAG;141;928;64;64;30,30,30,30,26,30,30,30,34,34,34,34,30,26,30,30,30,30,30,30,30,30,30,30,26,30,30,30,30,30,30,30,30,30,34,34,30,30,30,30,30,26,30,30,30,30,26,30,34,34,30,30,30,30,30,30,30,26,26,34,30,30,30,30;-75,-75,-75,-74,-75,-74,-75,-74,-74,-74,-75,-75,-74,-75,-75,-75,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-74,-75,-75,-74,-75,-75,-75,-75,-74,-74,-74,-74,-74,-73,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-74,-75,-75,-75,-75,-75
GPS;250520;154444;N6324.4601;E01028.7010;255.2;9.63;185.4;0.92;12;41.4
GPS;250520;154445;N6324.4574;E01028.7003;255.3;9.64;185.4;0.92;12;41.4
GPS;250520;154446;N6324.4548;E01028.6995;255.2;9.64;187.0;0.92;12;41.4
TAG;141;983;64;64;30,26,26,30,26,30,30,30,26,26,26,26,30,30,30,30,30,26,30,26,30,30,26,30,30,30,30,26,30,30,30,26,26,30,30,26,26,30,30,26,26,26,22,22,26,30,26,30,30,26,26,26,26,30,30,30,30,26,30,30,26,26,26,30;-74,-73,-73,-73,-74,-73,-73,-73,-73,-74,-74,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-75,-73,-74,-74,-73,-74,-73,-74,-74,-74,-74,-73,-75,-74,-73,-73,-74,-74,-74,-74,-74,-74,-74,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-73,-73,-74,-73,-73,-73,-74
GPS;250520;154448;N6324.4496;E01028.6978;255.1;9.83;186.8;0.92;12;41.4
TAG;141;805;64;64;30,30,26,26,26,26,30,26,26,26,26,30,30,26,30,30,26,26,26,26,26,30,30,26,30,26,26,30,26,26,26,30,30,26,26,26,30,30,30,26,30,26,30,30,26,26,26,26,26,26,30,26,26,30,26,26,26,26,30,30,26,26,26,30;-74,-74,-74,-73,-74,-74,-74,-74,-74,-75,-74,-74,-74,-74,-74,-73,-74,-73,-74,-74,-74,-74,-74,-74,-73,-74,-74,-74,-73,-74,-74,-74,-74,-75,-74,-74,-75,-74,-74,-74,-74,-74,-75,-74,-74,-74,-73,-74,-74,-73,-74,-74,-73,-73,-74,-74,-74,-74,-74,-74,-74,-75,-74,-74
GPS;250520;154450;N6324.4443;E01028.6963;255.0;9.81;186.9;0.92;12;41.4
TAG;141;612;64;64;26,26,30,30,26,26,26,26,22,26,26,22,26,22,22,22,26,30,30,26,26,26,26,30,30,26,26,26,22,22,22,30,30,30,26,26,26,26,26,26,26,26,26,26,26,26,26,22,30,26,30,22,30,26,26,22,22,26,30,26,26,30,30,30;-73,-73,-73,-74,-74,-74,-74,-73,-74,-73,-74,-74,-74,-74,-73,-73,-73,-73,-74,-73,-74,-73,-73,-73,-73,-73,-73,-74,-74,-73,-74,-73,-74,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73
GPS;250520;154451;N6324.4416;E01028.6956;254.9;9.78;186.8;0.92;12;41.4
GPS;250520;154452;N6324.4390;E01028.6949;255.0;9.62;186.4;0.92;12;41.4
GPS;250520;154453;N6324.4364;E01028.6942;255.0;9.64;186.5;0.92;12;41.4
GPS;250520;154454;N6324.4337;E01028.6935;255.1;9.68;186.6;0.92;12;41.4
TAG;141;476;64;64;30,30,26,22,22,26,22,22,22,22,26,26,26,26,26,26,26,26,26,26,22,26,26,26,26,30,26,22,22,22,26,22,22,22,26,26,26,26,22,26,22,22,22,30,26,26,26,22,22,26,22,26,26,26,26,22,22,26,22,26,26,22,22,26;-75,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-74,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-76,-75,-75,-75,-75,-75
GPS;250520;154455;N6324.4311;E01028.6929;255.1;9.71;186.5;0.92;12;41.4
GPS;250520;154456;N6324.4285;E01028.6923;255.1;9.76;186.1;0.92;12;41.4
TAG;141;406;64;64;26,26,26,22,26,26,26,22,26,22,22,26,22,22,26,22,22,26,26,22,22,22,22,22,22,26,22,22,22,26,26,26,22,22,26,26,26,22,26,26,26,26,22,22,26,26,22,26,26,26,26,26,22,26,22,22,22,26,26,22,26,22,26,26;-74,-74,-74,-74,-74,-75,-75,-75,-75,-74,-74,-74,-74,-74,-74,-74,-74,-74,-73,-74,-74,-74,-74,-74,-74,-74,-74,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-73,-74,-74,-74,-74,-74,-74,-73,-74,-74,-74,-75,-74,-73,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74
GPS;250520;154457;N6324.4258;E01028.6918;255.0;9.79;186.2;0.92;12;41.4
GPS;250520;154458;N6324.4231;E01028.6911;255.0;9.82;187.1;0.92;12;41.4
TAG;141;0;64;64;22,26,22,26,22,26,26,26,26,22,26,26,22,26,22,26,22,26,26,22,22,26,22,22,26,26,26,22,26,26,26,26,22,22,26,22,26,22,22,26,22,22,22,22,26,22,22,22,26,22,22,26,22,22,22,22,22,22,26,22,22,18,22,26;-73,-73,-73,-73,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-71,-72,-72,-72,-72,-71,-71,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-71,-72,-71,-72,-72,-72,-72,-72,-72,-71,-72,-72,-72,-72,-72,-72,-72
GPS;250520;154459;N6324.4204;E01028.6904;255.1;9.84;187.1;0.92;12;41.4
TAG;141;1077;64;64;26,26,26,22,22,26,22,26,26,22,22,22,22,22,22,18,26,26,22,22,22,18,22,18,22,18,22,22,26,22,22,26,22,22,22,22,22,18,18,26,18,22,22,26,22,22,22,22,22,18,18,22,22,26,22,26,22,22,18,26,26,22,18,18;-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71
GPS;250520;154501;N6324.4150;E01028.6891;255.1;9.81;186.7;0.92;12;41.4
TAG;141;886;64;64;22,18,22,22,26,22,22,18,18,18,22,26,26,22,26,26,22,22,22,22,18,18,22,18,18,22,22,18,18,22,22,22,18,18,18,18,18,22,22,22,22,18,22,18,18,22,18,22,22,18,22,18,22,22,22,22,22,22,22,22,22,22,22,22;-72,-72,-72,-71,-72,-72,-72,-72,-72,-71,-71,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-71,-72,-72,-72,-72,-72,-72,-73,-72,-72,-72,-72,-72,-72,-72
GPS;250520;154503;N6324.4097;E01028.6877;255.5;9.53;186.7;0.92;12;41.4
TAG;141;0;64;64;22,22,18,18,22,18,22,22,18,22,22,22,22,22,22,18,22,22,22,22,18,22,18,18,22,22,22,18,18,22,22,18,22,22,18,18,22,18,22,22,22,18,22,22,18,18,18,22,18,22,22,18,22,22,26,22,22,22,22,18,26,26,22,18;-74,-73,-73,-73,-73,-74,-73,-74,-74,-74,-73,-74,-74,-73,-74,-74,-74,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-73,-74,-74,-74,-74,-74,-74,-73,-74,-73,-74,-74,-74,-73,-73,-73,-74,-74,-74,-74,-74,-74,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74
GPS;250520;154504;N6324.4071;E01028.6870;255.8;9.53;186.4;0.92;12;41.4
GPS;250520;154505;N6324.4045;E01028.6863;255.8;9.54;186.3;0.92;12;41.4
GPS;250520;154506;N6324.4019;E01028.6856;255.6;9.55;186.7;0.92;12;41.4
TAG;141;1235;64;64;18,18,22,18,22,18,14,18,22,18,22,22,18,14,18,18,18,18,18,22,18,18,18,18,18,18,18,18,18,18,22,18,18,22,22,18,18,18,22,22,18,18,22,18,18,18,18,22,18,22,22,18,22,18,18,18,18,18,18,22,14,14,18,18;-77,-78,-77,-77,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-79,-79,-78,-78,-77,-78,-78,-78,-78,-78,-77,-77,-78,-77,-77,-77,-77,-78,-78,-77,-78,-79,-78,-78,-79,-78,-77,-77,-78,-78,-78,-78,-78,-78,-79,-78,-78,-78,-77,-78,-78,-77,-78,-78,-78,-79,-78,-78
