GPS;250520;162930;N6324.4354;E01028.6201;159.4;0.06;281.1;0.84;11;41.4
GPS;250520;162931;N6324.4353;E01028.6201;159.4;0.03;94.98;0.70;12;41.4
GPS;250520;162932;N6324.4353;E01028.6201;159.4;0.03;267.8;0.70;12;41.4
GPS;250520;162933;N6324.4353;E01028.6201;159.4;0.03;241.0;0.72;11;41.4
GPS;250520;162934;N6324.4353;E01028.6201;159.4;0.09;178.4;0.70;12;41.4
GPS;250520;162935;N6324.4353;E01028.6201;159.4;0.03;85.09;0.70;12;41.4
GPS;250520;162936;N6324.4353;E01028.6201;159.4;0.14;120.7;0.74;11;41.4
GPS;250520;162937;N6324.4353;E01028.6201;159.4;0.02;104.6;0.70;12;41.4
GPS;250520;162938;N6324.4353;E01028.6201;159.4;0.02;35.64;0.70;12;41.4
GPS;250520;162939;N6324.4353;E01028.6201;159.4;0.11;261.2;0.70;12;41.4
GPS;250520;162940;N6324.4353;E01028.6201;159.4;0.04;312.8;0.70;12;41.4
GPS;250520;162941;N6324.4353;E01028.6201;159.4;0.20;162.3;0.70;12;41.4
GPS;250520;162942;N6324.4353;E01028.6201;159.3;0.33;209.1;0.70;12;41.4
GPS;250520;162943;N6324.4352;E01028.6200;159.3;0.07;214.2;0.70;12;41.4
GPS;250520;162944;N6324.4352;E01028.6200;159.3;0.03;221.2;0.70;12;41.4
GPS;250520;162945;N6324.4352;E01028.6200;159.3;0.02;271.0;0.70;12;41.4
GPS;250520;162946;N6324.4352;E01028.6200;159.3;0.02;182.7;0.70;12;41.4
GPS;250520;162947;N6324.4352;E01028.6200;159.3;0.02;335.1;0.70;12;41.4
GPS;250520;162948;N6324.4352;E01028.6200;159.3;0.01;209.4;0.70;12;41.4
GPS;250520;162949;N6324.4352;E01028.6200;159.3;0.01;355.2;0.70;12;41.4
GPS;250520;162950;N6324.4352;E01028.6200;159.3;0.01;218.8;0.70;12;41.4
GPS;250520;162951;N6324.4352;E01028.6200;159.3;0.01;252.0;0.70;12;41.4
GPS;250520;162952;N6324.4352;E01028.6200;159.3;0.03;256.7;0.70;12;41.4
GPS;250520;162953;N6324.4352;E01028.6200;159.3;0.05;152.1;0.70;12;41.4
GPS;250520;162954;N6324.4352;E01028.6200;159.3;0.02;148.8;0.70;12;41.4
GPS;250520;162955;N6324.4352;E01028.6200;159.3;0.12;112.2;0.70;12;41.4
GPS;250520;162956;N6324.4352;E01028.6200;159.3;0.06;180.3;0.70;12;41.4
GPS;250520;162957;N6324.4352;E01028.6200;159.3;0.03;347.3;0.70;12;41.4
GPS;250520;162958;N6324.4352;E01028.6200;159.3;0.02;209.6;0.70;12;41.4
GPS;250520;162959;N6324.4352;E01028.6200;159.3;0.06;233.2;0.70;12;41.4
GPS;250520;163000;N6324.4352;E01028.6200;159.3;0.00;245.2;0.70;12;41.4
GPS;250520;163001;N6324.4352;E01028.6200;159.3;0.04;283.3;0.70;12;41.4
GPS;250520;163002;N6324.4352;E01028.6200;159.3;0.03;357.2;0.70;12;41.4
GPS;250520;163003;N6324.4352;E01028.6200;159.3;0.07;127.2;0.70;12;41.4
GPS;250520;163004;N6324.4352;E01028.6200;159.3;0.15;253.2;0.70;12;41.4
GPS;250520;163005;N6324.4352;E01028.6199;159.3;0.17;250.4;0.70;12;41.4
GPS;250520;163006;N6324.4351;E01028.6198;159.3;0.18;246.9;0.70;12;41.4
GPS;250520;163007;N6324.4351;E01028.6197;159.3;0.18;247.2;0.70;12;41.4
GPS;250520;163008;N6324.4351;E01028.6196;159.2;0.16;246.5;0.70;12;41.4
GPS;250520;163009;N6324.4351;E01028.6195;159.2;0.15;244.9;0.70;12;41.4
GPS;250520;163010;N6324.4350;E01028.6194;159.2;0.16;231.6;0.70;12;41.4
GPS;250520;163011;N6324.4350;E01028.6193;159.2;0.17;237.7;0.70;12;41.4
GPS;250520;163012;N6324.4350;E01028.6192;159.2;0.17;238.6;0.70;12;41.4
GPS;250520;163013;N6324.4350;E01028.6191;159.2;0.18;237.4;0.70;12;41.4
GPS;250520;163014;N6324.4349;E01028.6190;159.2;0.16;240.0;0.70;12;41.4
GPS;250520;163015;N6324.4349;E01028.6189;159.2;0.16;241.2;0.70;12;41.4
GPS;250520;163016;N6324.4349;E01028.6189;159.2;0.16;239.8;0.70;12;41.4
GPS;250520;163017;N6324.4349;E01028.6188;159.2;0.14;237.3;0.70;12;41.4
GPS;250520;163018;N6324.4348;E01028.6187;159.2;0.14;239.2;0.77;11;41.4
GPS;250520;163019;N6324.4348;E01028.6186;159.1;0.17;248.0;0.77;11;41.4
GPS;250520;163020;N6324.4348;E01028.6185;159.1;0.18;252.9;0.77;11;41.4
GPS;250520;163021;N6324.4348;E01028.6184;159.1;0.18;252.8;0.77;11;41.4
GPS;250520;163022;N6324.4348;E01028.6183;159.1;0.17;259.9;0.77;11;41.4
GPS;250520;163023;N6324.4348;E01028.6182;159.1;0.18;258.6;0.77;11;41.4
GPS;250520;163024;N6324.4348;E01028.6181;159.1;0.16;256.5;0.77;11;41.4
GPS;250520;163025;N6324.4347;E01028.6180;159.1;0.15;250.8;0.77;11;41.4
GPS;250520;163026;N6324.4347;E01028.6179;159.1;0.14;239.8;0.77;11;41.4
GPS;250520;163027;N6324.4347;E01028.6178;159.0;0.12;244.8;0.77;11;41.4
GPS;250520;163028;N6324.4347;E01028.6178;159.0;0.12;242.5;0.77;11;41.4
GPS;250520;163029;N6324.4347;E01028.6177;159.0;0.11;239.2;0.77;11;41.4
GPS;250520;163030;N6324.4347;E01028.6177;159.0;0.08;242.1;0.77;11;41.4
GPS;250520;163031;N6324.4346;E01028.6176;159.0;0.09;248.0;0.77;11;41.4
GPS;250520;163032;N6324.4346;E01028.6176;159.0;0.09;251.8;0.77;11;41.4
GPS;250520;163033;N6324.4346;E01028.6175;159.0;0.09;245.2;0.77;11;41.4
GPS;250520;163034;N6324.4346;E01028.6175;158.9;0.09;229.2;0.77;11;41.4
GPS;250520;163035;N6324.4346;E01028.6174;158.9;0.09;223.6;0.77;11;41.4
GPS;250520;163036;N6324.4346;E01028.6174;158.9;0.06;210.9;0.77;11;41.4
GPS;250520;163037;N6324.4346;E01028.6174;158.9;0.06;194.4;0.70;12;41.4
GPS;250520;163038;N6324.4345;E01028.6174;158.9;0.08;193.3;0.70;12;41.4
GPS;250520;163039;N6324.4345;E01028.6174;158.9;0.02;169.3;0.70;12;41.4
GPS;250520;163040;N6324.4345;E01028.6174;158.9;0.01;145.0;0.70;12;41.4
